entry_id,work_date,consultant_id,project_id,hours,billable_flag
690,2024-02-15,2,35.0,7.0,1
691,2024-02-16,2,26.0,7.44,1
692,2024-02-19,2,36.0,6.42,1
693,2024-02-20,2,24.0,7.16,1
694,2024-02-21,2,37.0,7.21,1
695,2024-02-22,2,,7.36,0
696,2024-02-23,2,37.0,6.52,1
697,2024-02-26,2,36.0,6.34,1
698,2024-02-27,2,31.0,7.81,1
699,2024-02-28,2,,6.05,0
700,2024-02-29,2,34.0,7.5,1
701,2024-03-01,2,26.0,6.82,1
702,2024-03-04,2,39.0,6.08,1
703,2024-03-05,2,36.0,6.63,1
704,2024-03-06,2,37.0,7.59,1
705,2024-03-07,2,,6.01,0
706,2024-03-08,2,32.0,6.16,1
707,2024-03-11,2,35.0,7.28,1
708,2024-03-12,2,,6.2,0
709,2024-03-13,2,35.0,7.92,1
710,2024-03-14,2,37.0,6.93,1
711,2024-03-15,2,26.0,6.56,1
712,2024-03-18,2,26.0,7.32,1
713,2024-03-19,2,32.0,7.49,1
714,2024-03-20,2,26.0,7.92,1
715,2024-03-21,2,37.0,6.15,1
716,2024-03-22,2,32.0,7.13,1
717,2024-03-25,2,24.0,6.68,1
718,2024-03-26,2,31.0,6.5,1
719,2024-03-27,2,,7.43,0
720,2024-03-28,2,,7.21,0
721,2024-03-29,2,35.0,6.41,1
722,2024-04-01,2,,6.26,0
723,2024-04-02,2,,7.1,0
724,2024-04-03,2,32.0,6.16,1
725,2024-04-04,2,38.0,6.8,1
726,2024-04-05,2,,7.96,0
727,2024-04-08,2,26.0,6.02,1
728,2024-04-09,2,41.0,7.94,1
729,2024-04-10,2,40.0,6.38,1
730,2024-04-11,2,34.0,6.4,1
731,2024-04-12,2,39.0,7.3,1
732,2024-04-13,2,34.0,3.74,1
733,2024-04-15,2,24.0,6.35,1
734,2024-04-16,2,37.0,6.52,1
735,2024-04-17,2,35.0,6.08,1
736,2024-04-18,2,,6.83,0
737,2024-04-19,2,,7.48,0
738,2024-04-22,2,24.0,6.95,1
739,2024-04-23,2,29.0,6.88,1
740,2024-04-24,2,24.0,6.89,1
741,2024-04-25,2,,6.12,0
742,2024-04-26,2,,7.61,0
743,2024-04-27,2,40.0,2.5,1
744,2024-04-29,2,29.0,6.95,1
745,2024-04-30,2,38.0,6.86,1
746,2024-05-01,2,39.0,7.25,1
747,2024-05-02,2,38.0,7.24,1
748,2024-05-03,2,35.0,6.24,1
749,2024-05-06,2,38.0,7.51,1
750,2024-05-07,2,43.0,7.03,1
751,2024-05-08,2,36.0,7.5,1
752,2024-05-09,2,,7.51,0
753,2024-05-10,2,,7.38,0
754,2024-05-13,2,35.0,6.09,1
755,2024-05-14,2,41.0,6.67,1
756,2024-05-15,2,36.0,7.17,1
757,2024-05-16,2,38.0,7.04,1
758,2024-05-17,2,38.0,6.36,1
759,2024-05-20,2,42.0,7.7,1
760,2024-05-21,2,45.0,6.09,1
761,2024-05-22,2,42.0,6.11,1
762,2024-05-23,2,42.0,7.92,1
763,2024-05-24,2,44.0,6.51,1
764,2024-05-27,2,44.0,7.76,1
765,2024-05-28,2,45.0,6.87,1
766,2024-05-29,2,,6.96,0
767,2024-05-30,2,,7.8,0
768,2024-05-31,2,,7.5,0
769,2024-06-03,2,,7.91,0
770,2024-06-04,2,40.0,7.45,1
771,2024-06-05,2,35.0,6.39,1
772,2024-06-06,2,40.0,7.25,1
773,2024-06-07,2,,6.89,0
774,2024-06-10,2,36.0,7.72,1
775,2024-06-11,2,42.0,6.8,1
776,2024-06-12,2,,6.78,0
777,2024-06-13,2,38.0,7.14,1
778,2024-06-14,2,39.0,7.67,1
779,2024-06-17,2,45.0,7.46,1
780,2024-06-18,2,,7.16,0
781,2024-06-19,2,,6.66,0
782,2024-06-20,2,43.0,6.44,1
783,2024-06-21,2,39.0,7.37,1
784,2024-06-24,2,44.0,6.8,1
785,2024-06-25,2,42.0,6.94,1
786,2024-06-26,2,45.0,6.31,1
787,2024-06-27,2,39.0,6.47,1
788,2024-06-28,2,40.0,7.95,1
789,2023-01-02,3,,6.45,0
790,2023-01-03,3,,6.16,0
791,2023-01-04,3,,7.82,0
792,2023-01-05,3,,7.05,0
793,2023-01-06,3,,7.88,0
794,2023-01-09,3,,6.29,0
795,2023-01-10,3,1.0,6.14,1
796,2023-01-11,3,1.0,6.55,1
797,2023-01-12,3,1.0,6.8,1
798,2023-01-13,3,1.0,7.85,1
799,2023-01-16,3,,6.45,0
800,2023-01-17,3,1.0,7.51,1
801,2023-01-18,3,2.0,7.16,1
802,2023-01-19,3,2.0,7.31,1
803,2023-01-20,3,1.0,7.47,1
804,2023-01-21,3,2.0,1.73,1
805,2023-01-23,3,2.0,6.12,1
806,2023-01-24,3,,6.1,0
807,2023-01-25,3,2.0,7.93,1
808,2023-01-26,3,1.0,7.37,1
809,2023-01-27,3,,6.9,0
810,2023-01-30,3,2.0,6.29,1
811,2023-01-31,3,2.0,7.74,1
812,2023-02-01,3,,7.64,0
813,2023-02-02,3,1.0,6.21,1
814,2023-02-03,3,1.0,7.08,1
815,2023-02-05,3,,2.52,0
816,2023-02-06,3,,6.7,0
817,2023-02-07,3,,7.09,0
818,2023-02-08,3,2.0,7.59,1
819,2023-02-09,3,,7.84,0
820,2023-02-10,3,,6.39,0
821,2023-02-13,3,2.0,7.03,1
822,2023-02-14,3,1.0,6.5,1
823,2023-02-15,3,1.0,7.47,1
824,2023-02-16,3,1.0,6.85,1
825,2023-02-17,3,4.0,7.93,1
826,2023-02-20,3,4.0,6.25,1
827,2023-02-21,3,4.0,6.16,1
828,2023-02-22,3,6.0,6.87,1
829,2023-02-23,3,4.0,7.75,1
830,2023-02-24,3,1.0,7.8,1
831,2023-02-27,3,3.0,6.36,1
832,2023-02-28,3,2.0,7.95,1
833,2023-03-01,3,2.0,6.49,1
834,2023-03-02,3,3.0,7.61,1
835,2023-03-03,3,,7.05,0
836,2023-03-06,3,4.0,6.92,1
837,2023-03-07,3,4.0,6.91,1
838,2023-03-08,3,,7.6,0
839,2023-03-09,3,3.0,6.37,1
840,2023-03-10,3,3.0,6.65,1
841,2023-03-13,3,,6.59,0
842,2023-03-14,3,,7.27,0
843,2023-03-15,3,8.0,6.88,1
844,2023-03-16,3,3.0,7.47,1
845,2023-03-17,3,,7.63,0
846,2023-03-20,3,2.0,6.8,1
847,2023-03-21,3,4.0,6.44,1
848,2023-03-22,3,,6.8,0
849,2023-03-23,3,8.0,6.71,1
850,2023-03-24,3,3.0,7.02,1
851,2023-03-27,3,6.0,6.82,1
852,2023-03-28,3,9.0,6.37,1
853,2023-03-29,3,7.0,7.16,1
854,2023-03-30,3,,7.21,0
855,2023-03-31,3,2.0,6.8,1
856,2023-04-03,3,4.0,7.17,1
857,2023-04-04,3,2.0,7.49,1
858,2023-04-05,3,,6.09,0
859,2023-04-06,3,,7.2,0
860,2023-04-07,3,,6.72,0
861,2023-04-08,3,5.0,3.52,1
862,2023-04-10,3,,6.01,0
863,2023-04-11,3,5.0,7.11,1
864,2023-04-12,3,7.0,7.59,1
865,2023-04-13,3,,7.14,0
866,2023-04-14,3,10.0,7.76,1
867,2023-04-17,3,,6.15,0
868,2023-04-18,3,,6.95,0
869,2023-04-19,3,4.0,6.46,1
870,2023-04-20,3,5.0,6.82,1
871,2023-04-21,3,8.0,7.31,1
872,2023-04-24,3,11.0,6.18,1
873,2023-04-25,3,,7.21,0
874,2023-04-26,3,11.0,7.54,1
875,2023-04-27,3,,7.25,0
876,2023-04-28,3,12.0,6.71,1
877,2023-05-01,3,5.0,7.6,1
878,2023-05-02,3,,7.58,0
879,2023-05-03,3,4.0,7.83,1
880,2023-05-04,3,3.0,6.49,1
881,2023-05-05,3,8.0,6.36,1
882,2023-05-08,3,,7.81,0
883,2023-05-09,3,5.0,6.78,1
884,2023-05-10,3,,7.1,0
885,2023-05-11,3,,6.14,0
886,2023-05-12,3,10.0,7.72,1
887,2023-05-15,3,9.0,7.76,1
888,2023-05-16,3,2.0,6.3,1
889,2023-05-17,3,,6.8,0
890,2023-05-18,3,7.0,6.71,1
891,2023-05-19,3,13.0,7.47,1
892,2023-05-22,3,,7.88,0
893,2023-05-23,3,10.0,7.47,1
894,2023-05-24,3,,6.68,0
895,2023-05-25,3,11.0,6.08,1
896,2023-05-26,3,8.0,7.12,1
897,2023-05-29,3,7.0,6.72,1
898,2023-05-30,3,10.0,6.18,1
899,2023-05-31,3,,6.77,0
900,2023-06-01,3,,6.56,0
901,2023-06-02,3,9.0,7.49,1
902,2023-06-05,3,2.0,7.05,1
903,2023-06-06,3,14.0,6.26,1
904,2023-06-07,3,5.0,7.99,1
905,2023-06-08,3,8.0,6.24,1
906,2023-06-09,3,5.0,6.61,1
907,2023-06-12,3,,6.61,0
908,2023-06-13,3,,6.64,0
909,2023-06-14,3,,6.86,0
910,2023-06-15,3,3.0,7.0,1
911,2023-06-16,3,,7.79,0
912,2023-06-19,3,9.0,7.17,1
913,2023-06-20,3,15.0,6.67,1
914,2023-06-21,3,8.0,7.58,1
915,2023-06-22,3,,7.7,0
916,2023-06-23,3,,6.88,0
917,2023-06-26,3,5.0,6.38,1
918,2023-06-27,3,,6.15,0
919,2023-06-28,3,,6.46,0
920,2023-06-29,3,17.0,6.35,1
921,2023-06-30,3,9.0,6.33,1
922,2023-07-03,3,16.0,6.82,1
923,2023-07-04,3,10.0,6.58,1
924,2023-07-05,3,,6.28,0
925,2023-07-06,3,,6.51,0
926,2023-07-07,3,,7.76,0
927,2023-07-10,3,15.0,6.5,1
928,2023-07-11,3,12.0,7.96,1
929,2023-07-12,3,3.0,7.87,1
930,2023-07-13,3,10.0,6.78,1
931,2023-07-14,3,15.0,6.76,1
932,2023-07-17,3,14.0,7.57,1
933,2023-07-18,3,14.0,6.66,1
934,2023-07-19,3,8.0,7.54,1
935,2023-07-20,3,8.0,7.63,1
936,2023-07-21,3,5.0,7.58,1
937,2023-07-24,3,19.0,6.0,1
938,2023-07-25,3,20.0,6.26,1
939,2023-07-26,3,18.0,7.13,1
940,2023-07-27,3,16.0,7.76,1
941,2023-07-28,3,8.0,6.06,1
942,2023-07-31,3,14.0,7.52,1
943,2023-08-01,3,8.0,6.21,1
944,2023-08-02,3,11.0,7.17,1
945,2023-08-03,3,12.0,7.81,1
946,2023-08-04,3,5.0,7.75,1
947,2023-08-07,3,15.0,6.63,1
948,2023-08-08,3,20.0,7.04,1
949,2023-08-09,3,,7.92,0
950,2023-08-10,3,3.0,6.28,1
951,2023-08-11,3,8.0,7.1,1
952,2023-08-14,3,11.0,6.17,1
953,2023-08-15,3,19.0,7.17,1
954,2023-08-16,3,15.0,7.52,1
955,2023-08-17,3,3.0,6.07,1
956,2023-08-18,3,,7.9,0
957,2023-08-19,3,5.0,3.9,1
958,2023-08-21,3,23.0,6.83,1
959,2023-08-22,3,19.0,7.78,1
960,2023-08-23,3,21.0,7.16,1
961,2023-08-24,3,22.0,6.59,1
962,2023-08-25,3,3.0,7.53,1
963,2023-08-28,3,,7.5,0
964,2023-08-29,3,19.0,7.4,1
965,2023-08-30,3,20.0,6.22,1
966,2023-08-31,3,21.0,7.29,1
967,2023-09-01,3,23.0,6.91,1
968,2023-09-04,3,,7.52,0
969,2023-09-05,3,23.0,6.53,1
970,2023-09-06,3,,7.17,0
971,2023-09-07,3,,6.44,0
972,2023-09-08,3,,6.41,0
973,2023-09-11,3,16.0,6.24,1
974,2023-09-12,3,24.0,7.81,1
975,2023-09-13,3,24.0,7.44,1
976,2023-09-14,3,22.0,7.99,1
977,2023-09-15,3,16.0,6.05,1
978,2023-09-18,3,16.0,6.36,1
979,2023-09-19,3,23.0,7.95,1
980,2023-09-20,3,,7.7,0
981,2023-09-21,3,19.0,6.69,1
982,2023-09-22,3,23.0,7.93,1
983,2023-09-25,3,23.0,7.65,1
984,2023-09-26,3,23.0,7.28,1
985,2023-09-27,3,24.0,6.17,1
986,2023-09-28,3,23.0,6.29,1
987,2023-09-29,3,,7.48,0
988,2023-10-02,3,24.0,7.2,1
989,2023-10-03,3,21.0,6.49,1
990,2023-10-04,3,16.0,7.9,1
991,2023-10-05,3,20.0,6.23,1
992,2023-10-06,3,22.0,6.33,1
993,2023-10-09,3,21.0,7.08,1
994,2023-10-10,3,,7.15,0
995,2023-10-11,3,23.0,6.98,1
996,2023-10-12,3,22.0,7.97,1
997,2023-10-13,3,23.0,6.78,1
998,2023-10-16,3,21.0,6.34,1
999,2023-10-17,3,,6.4,0
1000,2023-10-18,3,,6.1,0
1001,2023-10-19,3,,7.32,0
1002,2023-10-20,3,21.0,7.18,1
1003,2023-10-22,3,22.0,3.97,1
1004,2023-10-23,3,26.0,6.91,1
1005,2023-10-24,3,24.0,6.57,1
1006,2023-10-25,3,28.0,6.14,1
1007,2023-10-26,3,28.0,6.69,1
1008,2023-10-27,3,28.0,6.22,1
1009,2023-10-30,3,22.0,7.33,1
1010,2023-10-31,3,26.0,7.67,1
1011,2023-11-01,3,24.0,6.56,1
1012,2023-11-02,3,16.0,6.88,1
1013,2023-11-03,3,24.0,7.62,1
1014,2023-11-05,3,,0.15,0
1015,2023-11-06,3,20.0,7.24,1
1016,2023-11-07,3,,6.64,0
1017,2023-11-08,3,25.0,6.29,1
1018,2023-11-09,3,21.0,6.73,1
1019,2023-11-10,3,20.0,6.9,1
1020,2023-11-13,3,27.0,7.48,1
1021,2023-11-14,3,28.0,7.12,1
1022,2023-11-15,3,28.0,7.53,1
1023,2023-11-16,3,24.0,6.36,1
1024,2023-11-17,3,22.0,6.92,1
1025,2023-11-20,3,21.0,7.72,1
1026,2023-11-21,3,29.0,7.99,1
1027,2023-11-22,3,22.0,6.47,1
1028,2023-11-23,3,29.0,7.54,1
1029,2023-11-24,3,,7.04,0
1030,2023-11-27,3,28.0,6.57,1
1031,2023-11-28,3,16.0,6.91,1
1032,2023-11-29,3,26.0,6.98,1
1033,2023-11-30,3,21.0,6.11,1
1034,2023-12-01,3,28.0,6.43,1
1035,2023-12-04,3,16.0,7.95,1
1036,2023-12-05,3,26.0,7.75,1
1037,2023-12-06,3,26.0,6.47,1
1038,2023-12-07,3,16.0,6.21,1
1039,2023-12-08,3,22.0,6.56,1
1040,2023-12-11,3,24.0,6.18,1
1041,2023-12-12,3,22.0,7.51,1
1042,2023-12-13,3,25.0,6.85,1
1043,2023-12-14,3,25.0,6.13,1
1044,2023-12-15,3,24.0,6.54,1
1045,2023-12-18,3,32.0,7.06,1
1046,2023-12-19,3,,7.79,0
1047,2023-12-20,3,30.0,7.58,1
1048,2023-12-21,3,21.0,6.57,1
1049,2023-12-22,3,33.0,7.26,1
1050,2023-12-25,3,30.0,7.61,1
1051,2023-12-26,3,29.0,6.7,1
1052,2023-12-27,3,26.0,7.58,1
1053,2023-12-28,3,24.0,6.69,1
1054,2023-12-29,3,35.0,6.75,1
1055,2024-01-01,3,32.0,7.43,1
1056,2024-01-02,3,,7.28,0
1057,2024-01-03,3,34.0,6.16,1
1058,2024-01-04,3,,6.96,0
1059,2024-01-05,3,29.0,6.38,1
1060,2024-01-08,3,,7.64,0
1061,2024-01-09,3,25.0,7.12,1
1062,2024-01-10,3,30.0,6.52,1
1063,2024-01-11,3,33.0,7.34,1
1064,2024-01-12,3,32.0,6.47,1
1065,2024-01-15,3,31.0,6.27,1
1066,2024-01-16,3,16.0,7.39,1
1067,2024-01-17,3,33.0,7.43,1
1068,2024-01-18,3,26.0,7.64,1
1069,2024-01-19,3,16.0,6.21,1
1070,2024-01-22,3,32.0,6.79,1
1071,2024-01-23,3,25.0,6.85,1
1072,2024-01-24,3,31.0,7.3,1
1073,2024-01-25,3,24.0,6.65,1
1074,2024-01-26,3,24.0,6.31,1
1075,2024-01-29,3,34.0,6.75,1
1076,2024-01-30,3,25.0,7.61,1
1077,2024-01-31,3,,7.57,0
1078,2024-02-01,3,,7.6,0
1079,2024-02-02,3,36.0,7.02,1
1080,2024-02-05,3,35.0,6.96,1
1081,2024-02-06,3,21.0,6.08,1
1082,2024-02-07,3,21.0,6.64,1
1083,2024-02-08,3,,6.63,0
1084,2024-02-09,3,36.0,6.55,1
1085,2024-02-12,3,26.0,6.58,1
1086,2024-02-13,3,,6.9,0
1087,2024-02-14,3,35.0,6.8,1
1088,2024-02-15,3,,7.0,0
1089,2024-02-16,3,21.0,7.28,1
1090,2024-02-19,3,22.0,8.0,1
1091,2024-02-20,3,21.0,7.32,1
1092,2024-02-21,3,32.0,7.09,1
1093,2024-02-22,3,21.0,6.77,1
1094,2024-02-23,3,,6.45,0
1095,2024-02-26,3,29.0,6.09,1
1096,2024-02-27,3,31.0,6.71,1
1097,2024-02-28,3,,7.4,0
1098,2024-02-29,3,24.0,6.85,1
1099,2024-03-01,3,21.0,7.66,1
1100,2024-03-04,3,26.0,7.17,1
1101,2024-03-05,3,32.0,6.57,1
1102,2024-03-06,3,35.0,6.27,1
1103,2024-03-07,3,29.0,6.99,1
1104,2024-03-08,3,,7.57,0
1105,2024-03-11,3,35.0,6.65,1
1106,2024-03-12,3,37.0,6.68,1
1107,2024-03-13,3,34.0,6.24,1
1108,2024-03-14,3,37.0,6.48,1
1109,2024-03-15,3,31.0,6.68,1
1110,2024-03-18,3,39.0,6.68,1
1111,2024-03-19,3,38.0,6.83,1
1112,2024-03-20,3,39.0,6.76,1
1113,2024-03-21,3,,6.11,0
1114,2024-03-22,3,31.0,7.56,1
1115,2024-03-25,3,26.0,7.32,1
1116,2024-03-26,3,29.0,7.99,1
1117,2024-03-27,3,31.0,7.78,1
1118,2024-03-28,3,31.0,7.4,1
1119,2024-03-29,3,38.0,6.7,1
1120,2024-04-01,3,,7.0,0
1121,2024-04-02,3,29.0,6.33,1
1122,2024-04-03,3,21.0,6.31,1
1123,2024-04-04,3,35.0,7.91,1
1124,2024-04-05,3,,7.16,0
1125,2024-04-08,3,37.0,7.18,1
1126,2024-04-09,3,38.0,6.68,1
1127,2024-04-10,3,,7.75,0
1128,2024-04-11,3,36.0,6.49,1
1129,2024-04-12,3,41.0,6.89,1
1130,2024-04-15,3,34.0,7.02,1
1131,2024-04-16,3,,6.69,0
1132,2024-04-17,3,,7.24,0
1133,2024-04-18,3,29.0,6.05,1
1134,2024-04-19,3,26.0,7.98,1
1135,2024-04-22,3,36.0,7.55,1
1136,2024-04-23,3,39.0,6.11,1
1137,2024-04-24,3,,6.32,0
1138,2024-04-25,3,,6.2,0
1139,2024-04-26,3,21.0,6.99,1
1140,2024-04-29,3,35.0,6.58,1
1141,2024-04-30,3,,7.8,0
1142,2024-05-01,3,38.0,6.54,1
1143,2024-05-02,3,,6.79,0
1144,2024-05-03,3,,6.08,0
1145,2024-05-06,3,29.0,7.05,1
1146,2024-05-07,3,38.0,6.88,1
1147,2024-05-08,3,,6.09,0
1148,2024-05-09,3,,6.6,0
1149,2024-05-10,3,40.0,7.17,1
1150,2024-05-13,3,44.0,7.44,1
1151,2024-05-14,3,,6.29,0
1152,2024-05-15,3,43.0,6.39,1
1153,2024-05-16,3,,6.8,0
1154,2024-05-17,3,42.0,7.58,1
1155,2024-05-20,3,40.0,7.75,1
1156,2024-05-21,3,38.0,6.73,1
1157,2024-05-22,3,35.0,7.09,1
1158,2024-05-23,3,,7.91,0
1159,2024-05-24,3,29.0,7.28,1
1160,2024-05-27,3,,6.55,0
1161,2024-05-28,3,36.0,6.84,1
1162,2024-05-29,3,41.0,6.83,1
1163,2024-05-30,3,39.0,6.15,1
1164,2024-05-31,3,39.0,7.3,1
1165,2024-06-03,3,41.0,7.79,1
1166,2024-06-04,3,,6.38,0
1167,2024-06-05,3,,6.88,0
1168,2024-06-06,3,,6.09,0
1169,2024-06-07,3,45.0,7.04,1
1170,2024-06-10,3,42.0,6.3,1
1171,2024-06-11,3,44.0,7.92,1
1172,2024-06-12,3,35.0,7.25,1
1173,2024-06-13,3,42.0,6.14,1
1174,2024-06-14,3,35.0,6.73,1
1175,2024-06-17,3,,6.56,0
1176,2024-06-18,3,35.0,7.05,1
1177,2024-06-19,3,44.0,7.28,1
1178,2024-06-20,3,45.0,6.25,1
1179,2024-06-21,3,40.0,7.88,1
1180,2024-06-24,3,45.0,6.62,1
1181,2024-06-25,3,44.0,6.83,1
1182,2024-06-26,3,45.0,6.76,1
1183,2024-06-27,3,40.0,6.49,1
1184,2024-06-28,3,42.0,7.68,1
1185,2023-01-01,4,,2.7,0
1186,2023-01-02,4,,7.16,0
1187,2023-01-03,4,,7.6,0
1188,2023-01-04,4,,7.65,0
1189,2023-01-05,4,,6.48,0
1190,2023-01-06,4,,6.85,0
1191,2023-01-09,4,,7.5,0
1192,2023-01-10,4,1.0,6.03,1
1193,2023-01-11,4,1.0,7.46,1
1194,2023-01-12,4,1.0,6.47,1
1195,2023-01-13,4,1.0,7.52,1
1196,2023-01-16,4,1.0,6.77,1
1197,2023-01-17,4,,6.53,0
1198,2023-01-18,4,,6.29,0
1199,2023-01-19,4,1.0,7.43,1
1200,2023-01-20,4,2.0,7.76,1
1201,2023-01-23,4,1.0,6.86,1
1202,2023-01-24,4,2.0,6.46,1
1203,2023-01-25,4,1.0,7.03,1
1204,2023-01-26,4,1.0,6.14,1
1205,2023-01-27,4,1.0,7.07,1
1206,2023-01-30,4,2.0,7.39,1
1207,2023-01-31,4,,7.75,0
1208,2023-02-01,4,,6.85,0
1209,2023-02-02,4,1.0,6.11,1
1210,2023-02-03,4,2.0,6.02,1
1211,2023-02-06,4,2.0,6.73,1
1212,2023-02-07,4,,7.46,0
1213,2023-02-08,4,1.0,6.52,1
1214,2023-02-09,4,3.0,7.92,1
1215,2023-02-10,4,3.0,7.62,1
1216,2023-02-13,4,2.0,6.2,1
1217,2023-02-14,4,,6.56,0
1218,2023-02-15,4,1.0,7.16,1
1219,2023-02-16,4,2.0,7.36,1
1220,2023-02-17,4,3.0,6.57,1
1221,2023-02-20,4,4.0,7.61,1
1222,2023-02-21,4,6.0,6.58,1
1223,2023-02-22,4,,6.2,0
1224,2023-02-23,4,,6.51,0
1225,2023-02-24,4,4.0,6.09,1
1226,2023-02-27,4,2.0,7.98,1
1227,2023-02-28,4,6.0,7.83,1
1228,2023-03-01,4,,6.57,0
1229,2023-03-02,4,5.0,7.26,1
1230,2023-03-03,4,5.0,7.78,1
1231,2023-03-06,4,,6.39,0
1232,2023-03-07,4,3.0,6.67,1
1233,2023-03-08,4,7.0,6.87,1
1234,2023-03-09,4,2.0,7.87,1
1235,2023-03-10,4,2.0,7.86,1
1236,2023-03-13,4,5.0,6.95,1
1237,2023-03-14,4,2.0,7.32,1
1238,2023-03-15,4,8.0,6.03,1
1239,2023-03-16,4,8.0,7.1,1
1240,2023-03-17,4,2.0,7.9,1
1241,2023-03-20,4,7.0,7.94,1
1242,2023-03-21,4,5.0,6.81,1
1243,2023-03-22,4,2.0,6.06,1
1244,2023-03-23,4,5.0,6.46,1
1245,2023-03-24,4,7.0,6.72,1
1246,2023-03-27,4,9.0,7.36,1
1247,2023-03-28,4,9.0,7.67,1
1248,2023-03-29,4,4.0,7.89,1
1249,2023-03-30,4,,7.43,0
1250,2023-03-31,4,9.0,7.43,1
1251,2023-04-03,4,,7.46,0
1252,2023-04-04,4,2.0,7.82,1
1253,2023-04-05,4,2.0,6.71,1
1254,2023-04-06,4,3.0,7.38,1
1255,2023-04-07,4,4.0,7.55,1
1256,2023-04-10,4,7.0,6.67,1
1257,2023-04-11,4,5.0,6.43,1
1258,2023-04-12,4,11.0,6.53,1
1259,2023-04-13,4,3.0,7.72,1
1260,2023-04-14,4,,7.34,0
1261,2023-04-15,4,8.0,2.28,1
1262,2023-04-17,4,7.0,7.93,1
1263,2023-04-18,4,2.0,7.92,1
1264,2023-04-19,4,,7.67,0
1265,2023-04-20,4,,6.2,0
1266,2023-04-21,4,3.0,6.01,1
1267,2023-04-24,4,8.0,7.29,1
1268,2023-04-25,4,3.0,7.81,1
1269,2023-04-26,4,12.0,6.54,1
1270,2023-04-27,4,,7.25,0
1271,2023-04-28,4,2.0,6.39,1
1272,2023-04-29,4,,2.7,0
1273,2023-05-01,4,2.0,6.58,1
1274,2023-05-02,4,3.0,7.21,1
1275,2023-05-03,4,4.0,7.44,1
1276,2023-05-04,4,9.0,6.3,1
1277,2023-05-05,4,9.0,6.74,1
1278,2023-05-08,4,7.0,6.19,1
1279,2023-05-09,4,,6.82,0
1280,2023-05-10,4,12.0,6.66,1
1281,2023-05-11,4,,6.99,0
1282,2023-05-12,4,4.0,6.78,1
1283,2023-05-15,4,3.0,7.91,1
1284,2023-05-16,4,3.0,7.12,1
1285,2023-05-17,4,,7.44,0
1286,2023-05-18,4,,6.03,0
1287,2023-05-19,4,8.0,6.62,1
1288,2023-05-22,4,4.0,7.7,1
1289,2023-05-23,4,3.0,7.76,1
1290,2023-05-24,4,10.0,6.43,1
1291,2023-05-25,4,5.0,6.7,1
1292,2023-05-26,4,9.0,6.99,1
1293,2023-05-29,4,,6.82,0
1294,2023-05-30,4,2.0,6.68,1
1295,2023-05-31,4,9.0,7.07,1
1296,2023-06-01,4,13.0,6.82,1
1297,2023-06-02,4,10.0,6.29,1
1298,2023-06-05,4,13.0,7.55,1
1299,2023-06-06,4,13.0,7.97,1
1300,2023-06-07,4,15.0,7.07,1
1301,2023-06-08,4,14.0,6.44,1
1302,2023-06-09,4,2.0,6.01,1
1303,2023-06-12,4,,6.16,0
1304,2023-06-13,4,,6.13,0
1305,2023-06-14,4,5.0,7.48,1
1306,2023-06-15,4,10.0,6.15,1
1307,2023-06-16,4,10.0,7.11,1
1308,2023-06-19,4,7.0,7.45,1
1309,2023-06-20,4,10.0,7.97,1
1310,2023-06-21,4,,6.31,0
1311,2023-06-22,4,16.0,6.32,1
1312,2023-06-23,4,17.0,7.63,1
1313,2023-06-26,4,18.0,6.96,1
1314,2023-06-27,4,15.0,7.86,1
1315,2023-06-28,4,,7.55,0
1316,2023-06-29,4,13.0,7.47,1
1317,2023-06-30,4,3.0,7.92,1
1318,2023-07-03,4,,6.98,0
1319,2023-07-04,4,,7.3,0
1320,2023-07-05,4,8.0,6.36,1
1321,2023-07-06,4,2.0,7.97,1
1322,2023-07-07,4,14.0,6.73,1
1323,2023-07-10,4,,7.52,0
1324,2023-07-11,4,17.0,7.06,1
1325,2023-07-12,4,18.0,6.4,1
1326,2023-07-13,4,8.0,7.26,1
1327,2023-07-14,4,7.0,6.34,1
1328,2023-07-17,4,,6.22,0
1329,2023-07-18,4,7.0,7.96,1
1330,2023-07-19,4,5.0,7.22,1
1331,2023-07-20,4,3.0,6.87,1
1332,2023-07-21,4,5.0,6.21,1
1333,2023-07-24,4,,6.68,0
1334,2023-07-25,4,3.0,6.27,1
1335,2023-07-26,4,3.0,6.78,1
1336,2023-07-27,4,8.0,6.36,1
1337,2023-07-28,4,18.0,6.61,1
1338,2023-07-31,4,11.0,7.25,1
1339,2023-08-01,4,,7.19,0
1340,2023-08-02,4,14.0,7.41,1
1341,2023-08-03,4,14.0,6.53,1
1342,2023-08-04,4,19.0,6.86,1
1343,2023-08-07,4,14.0,7.99,1
1344,2023-08-08,4,,7.06,0
1345,2023-08-09,4,16.0,6.66,1
1346,2023-08-10,4,3.0,7.48,1
1347,2023-08-11,4,,6.48,0
1348,2023-08-14,4,3.0,6.78,1
1349,2023-08-15,4,14.0,7.33,1
1350,2023-08-16,4,19.0,6.77,1
1351,2023-08-17,4,14.0,6.68,1
1352,2023-08-18,4,14.0,7.73,1
1353,2023-08-21,4,20.0,6.97,1
1354,2023-08-22,4,15.0,6.42,1
1355,2023-08-23,4,23.0,6.32,1
1356,2023-08-24,4,22.0,6.42,1
1357,2023-08-25,4,,7.62,0
1358,2023-08-28,4,11.0,6.31,1
1359,2023-08-29,4,,6.82,0
1360,2023-08-30,4,8.0,7.15,1
